Device Id	Device Name	Probe Sensor in Fahrenheit	Probe Sensor Alert	Device Sensor in Fahrenheit	Device Sensor Alert	Device Sensor Humidity	Device Sensor Humidity Alert	Timestamp Record
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	37%	No	31/12/2014 10:57:01
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	68%	No	31/12/2014 10:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	31/12/2014 10:51:36
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	37%	No	31/12/2014 10:26:48
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	70%	No	31/12/2014 10:22:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	31/12/2014 10:21:34
000104203903E300	1 Downstairs Thermostat	n/a	No	68.9	No	37%	No	31/12/2014 09:56:34
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	75%	No	31/12/2014 09:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	44%	No	31/12/2014 09:51:34
000104203903E300	1 Downstairs Thermostat	n/a	No	68.6	No	37%	No	31/12/2014 09:26:34
00011ED95A401B5B	5 Outside Back West Door	n/a	No	34.7	No	82%	No	31/12/2014 09:22:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	44%	No	31/12/2014 09:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	68.5	No	37%	No	31/12/2014 08:56:34
00011ED95A401B5B	5 Outside Back West Door	n/a	No	32.1	No	85%	No	31/12/2014 08:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	44%	No	31/12/2014 08:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	68.2	No	37%	No	31/12/2014 08:26:28
00011ED95A401B5B	5 Outside Back West Door	n/a	No	30.6	No	88%	No	31/12/2014 08:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	44%	No	31/12/2014 08:21:34
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	37%	No	31/12/2014 08:15:15
000104203903E300	1 Downstairs Thermostat	n/a	No	68.2	No	37%	No	31/12/2014 07:56:25
00011ED95A401B5B	5 Outside Back West Door	n/a	No	29	No	89%	No	31/12/2014 07:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.7	No	44%	No	31/12/2014 07:51:34
000104203903E300	1 Downstairs Thermostat	n/a	No	68.2	No	37%	No	31/12/2014 07:26:24
00011ED95A401B5B	5 Outside Back West Door	n/a	No	28.6	No	89%	No	31/12/2014 07:22:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.7	No	44%	No	31/12/2014 07:21:34
000104203903E300	1 Downstairs Thermostat	n/a	No	68.5	No	37%	No	31/12/2014 06:56:22
00011ED95A401B5B	5 Outside Back West Door	n/a	No	28.1	No	89%	No	31/12/2014 06:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.7	No	44%	No	31/12/2014 06:51:34
000104203903E300	1 Downstairs Thermostat	n/a	No	68.6	No	37%	No	31/12/2014 06:26:20
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.6	No	89%	No	31/12/2014 06:22:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.7	No	44%	No	31/12/2014 06:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	68.9	No	37%	No	31/12/2014 05:56:18
00011ED95A401B5B	5 Outside Back West Door	n/a	No	26.8	No	89%	No	31/12/2014 05:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	44%	No	31/12/2014 05:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	37%	No	31/12/2014 05:26:18
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.2	No	89%	No	31/12/2014 05:22:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	44%	No	31/12/2014 05:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	37%	No	31/12/2014 04:56:18
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.1	No	89%	No	31/12/2014 04:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	44%	No	31/12/2014 04:51:34
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	37%	No	31/12/2014 04:26:18
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.9	No	89%	No	31/12/2014 04:22:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	45%	No	31/12/2014 04:21:34
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	36%	No	31/12/2014 04:15:14
000104203903E300	1 Downstairs Thermostat	n/a	No	68.9	No	38%	No	31/12/2014 03:56:16
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.9	No	89%	No	31/12/2014 03:52:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	44%	No	31/12/2014 03:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	68.1	No	38%	No	31/12/2014 03:26:14
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.1	No	89%	No	31/12/2014 03:22:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	44%	No	31/12/2014 03:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	68.1	No	38%	No	31/12/2014 02:56:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	26.6	No	89%	No	31/12/2014 02:52:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	45%	No	31/12/2014 02:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	68.2	No	38%	No	31/12/2014 02:26:11
00011ED95A401B5B	5 Outside Back West Door	n/a	No	26.6	No	88%	No	31/12/2014 02:22:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	45%	No	31/12/2014 02:21:33
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	31/12/2014 02:15:14
000104203903E300	1 Downstairs Thermostat	n/a	No	68.5	No	38%	No	31/12/2014 01:56:10
00011ED95A401B5B	5 Outside Back West Door	n/a	No	26.8	No	88%	No	31/12/2014 01:52:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	45%	No	31/12/2014 01:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	68.6	No	38%	No	31/12/2014 01:26:07
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.1	No	88%	No	31/12/2014 01:22:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	45%	No	31/12/2014 01:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	68.6	No	38%	No	31/12/2014 00:56:07
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.2	No	88%	No	31/12/2014 00:52:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.9	No	45%	No	31/12/2014 00:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	68.9	No	38%	No	31/12/2014 00:26:05
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.6	No	88%	No	31/12/2014 00:22:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.9	No	45%	No	31/12/2014 00:21:31
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	39%	No	30/12/2014 23:56:05
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.6	No	88%	No	30/12/2014 23:52:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.9	No	45%	No	30/12/2014 23:51:31
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	39%	No	30/12/2014 23:26:03
00011ED95A401B5B	5 Outside Back West Door	n/a	No	27.7	No	88%	No	30/12/2014 23:22:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	46%	No	30/12/2014 23:21:31
000104203903E300	1 Downstairs Thermostat	n/a	No	69.3	No	39%	No	30/12/2014 22:56:03
00011ED95A401B5B	5 Outside Back West Door	n/a	No	28.1	No	88%	No	30/12/2014 22:52:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	46%	No	30/12/2014 22:51:31
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	39%	No	30/12/2014 22:26:02
00011ED95A401B5B	5 Outside Back West Door	n/a	No	28.6	No	88%	No	30/12/2014 22:22:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	46%	No	30/12/2014 22:21:31
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	39%	No	30/12/2014 21:56:04
00011ED95A401B5B	5 Outside Back West Door	n/a	No	28.9	No	87%	No	30/12/2014 21:52:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	46%	No	30/12/2014 21:51:37
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	30/12/2014 21:26:01
00011ED95A401B5B	5 Outside Back West Door	n/a	No	29.3	No	87%	No	30/12/2014 21:22:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	46%	No	30/12/2014 21:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	30/12/2014 20:56:00
00011ED95A401B5B	5 Outside Back West Door	n/a	No	30.2	No	86%	No	30/12/2014 20:52:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	47%	No	30/12/2014 20:51:38
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	39%	No	30/12/2014 20:25:57
00011ED95A401B5B	5 Outside Back West Door	n/a	No	30.8	No	86%	No	30/12/2014 20:22:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	47%	No	30/12/2014 20:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	40%	No	30/12/2014 19:55:55
00011ED95A401B5B	5 Outside Back West Door	n/a	No	31.5	No	86%	No	30/12/2014 19:52:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	47%	No	30/12/2014 19:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	40%	No	30/12/2014 19:25:55
00011ED95A401B5B	5 Outside Back West Door	n/a	No	32.2	No	85%	No	30/12/2014 19:22:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	47%	No	30/12/2014 19:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	40%	No	30/12/2014 18:55:52
00011ED95A401B5B	5 Outside Back West Door	n/a	No	33.4	No	83%	No	30/12/2014 18:52:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	47%	No	30/12/2014 18:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	40%	No	30/12/2014 18:25:53
00011ED95A401B5B	5 Outside Back West Door	n/a	No	34.8	No	82%	No	30/12/2014 18:22:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	47%	No	30/12/2014 18:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	40%	No	30/12/2014 17:55:48
00011ED95A401B5B	5 Outside Back West Door	n/a	No	36.6	No	79%	No	30/12/2014 17:52:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	47%	No	30/12/2014 17:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	40%	No	30/12/2014 17:25:46
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.8	No	77%	No	30/12/2014 17:22:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.2	No	47%	No	30/12/2014 17:21:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	40%	No	30/12/2014 16:55:44
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.3	No	73%	No	30/12/2014 16:52:42
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	48%	No	30/12/2014 16:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	40%	No	30/12/2014 16:25:45
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.7	No	73%	No	30/12/2014 16:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	48%	No	30/12/2014 16:21:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	40%	No	30/12/2014 15:55:44
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.2	No	73%	No	30/12/2014 15:52:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	48%	No	30/12/2014 15:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	40%	No	30/12/2014 15:25:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	72%	No	30/12/2014 15:22:42
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	48%	No	30/12/2014 15:21:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	40%	No	30/12/2014 14:55:40
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43	No	73%	No	30/12/2014 14:52:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	48%	No	30/12/2014 14:51:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	40%	No	30/12/2014 14:25:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.8	No	74%	No	30/12/2014 14:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	48%	No	30/12/2014 14:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	41%	No	30/12/2014 13:55:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.9	No	75%	No	30/12/2014 13:52:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	48%	No	30/12/2014 13:51:38
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	41%	No	30/12/2014 13:25:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	76%	No	30/12/2014 13:22:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	48%	No	30/12/2014 13:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	41%	No	30/12/2014 12:55:35
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.5	No	79%	No	30/12/2014 12:52:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	48%	No	30/12/2014 12:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	40%	No	30/12/2014 12:25:32
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.7	No	81%	No	30/12/2014 12:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	48%	No	30/12/2014 12:21:35
000104203903E300	1 Downstairs Thermostat	n/a	No	71.3	No	40%	No	30/12/2014 11:55:30
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.2	No	82%	No	30/12/2014 11:52:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	48%	No	30/12/2014 11:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	40%	No	30/12/2014 11:25:28
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.7	No	83%	No	30/12/2014 11:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	48%	No	30/12/2014 11:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	41%	No	30/12/2014 10:55:26
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.8	No	84%	No	30/12/2014 10:52:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	48%	No	30/12/2014 10:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	30/12/2014 10:25:24
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	85%	No	30/12/2014 10:22:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	49%	No	30/12/2014 10:21:36
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	41%	No	30/12/2014 09:55:22
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.8	No	85%	No	30/12/2014 09:52:44
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	49%	No	30/12/2014 09:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	42%	No	30/12/2014 09:25:20
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.6	No	86%	No	30/12/2014 09:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	49%	No	30/12/2014 09:21:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	42%	No	30/12/2014 08:55:16
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.5	No	87%	No	30/12/2014 08:52:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.4	No	49%	No	30/12/2014 08:51:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	42%	No	30/12/2014 08:25:16
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.5	No	87%	No	30/12/2014 08:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	49%	No	30/12/2014 08:21:35
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	42%	No	30/12/2014 07:55:14
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.1	No	87%	No	30/12/2014 07:52:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.3	No	49%	No	30/12/2014 07:51:36
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	42%	No	30/12/2014 07:25:11
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.1	No	87%	No	30/12/2014 07:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	49%	No	30/12/2014 07:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	42%	No	30/12/2014 06:55:10
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	88%	No	30/12/2014 06:52:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	49%	No	30/12/2014 06:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	42%	No	30/12/2014 06:25:03
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	88%	No	30/12/2014 06:22:44
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	49%	No	30/12/2014 06:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	42%	No	30/12/2014 05:54:58
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	87%	No	30/12/2014 05:52:41
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	49%	No	30/12/2014 05:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	42%	No	30/12/2014 05:24:55
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38	No	85%	No	30/12/2014 05:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 05:21:32
000104203903E300	1 Downstairs Thermostat	n/a	No	71.3	No	42%	No	30/12/2014 04:54:56
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.8	No	86%	No	30/12/2014 04:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 04:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	42%	No	30/12/2014 04:25:00
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.2	No	86%	No	30/12/2014 04:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 04:21:32
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	42%	No	30/12/2014 03:54:58
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.3	No	87%	No	30/12/2014 03:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 03:51:32
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	42%	No	30/12/2014 03:24:54
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.3	No	87%	No	30/12/2014 03:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 03:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	43%	No	30/12/2014 02:54:50
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.4	No	87%	No	30/12/2014 02:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 02:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	43%	No	30/12/2014 02:24:48
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.7	No	87%	No	30/12/2014 02:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 02:21:32
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	43%	No	30/12/2014 01:54:46
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.8	No	87%	No	30/12/2014 01:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 01:51:32
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	44%	No	30/12/2014 01:24:44
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.7	No	87%	No	30/12/2014 01:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	50%	No	30/12/2014 01:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	44%	No	30/12/2014 00:54:45
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.8	No	87%	No	30/12/2014 00:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	51%	No	30/12/2014 00:51:32
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	44%	No	30/12/2014 00:24:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.8	No	87%	No	30/12/2014 00:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	51%	No	30/12/2014 00:21:37
000104203903E300	1 Downstairs Thermostat	n/a	No	69.3	No	44%	No	29/12/2014 23:54:20
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.2	No	87%	No	29/12/2014 23:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	51%	No	29/12/2014 23:51:38
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	45%	No	29/12/2014 23:24:18
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.6	No	88%	No	29/12/2014 23:22:46
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	51%	No	29/12/2014 23:21:41
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	43%	No	29/12/2014 23:15:17
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	45%	No	29/12/2014 22:54:07
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41	No	87%	No	29/12/2014 22:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	51%	No	29/12/2014 22:51:32
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	45%	No	29/12/2014 22:24:05
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.1	No	87%	No	29/12/2014 22:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	51%	No	29/12/2014 22:21:32
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	45%	No	29/12/2014 21:53:57
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.1	No	88%	No	29/12/2014 21:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	51%	No	29/12/2014 21:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	45%	No	29/12/2014 21:23:55
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.6	No	87%	No	29/12/2014 21:22:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.6	No	51%	No	29/12/2014 21:21:33
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	45%	No	29/12/2014 21:15:20
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	45%	No	29/12/2014 20:53:55
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.6	No	87%	No	29/12/2014 20:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	52%	No	29/12/2014 20:51:34
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	45%	No	29/12/2014 20:23:51
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	87%	No	29/12/2014 20:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	52%	No	29/12/2014 20:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	45%	No	29/12/2014 19:53:51
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	86%	No	29/12/2014 19:52:47
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	52%	No	29/12/2014 19:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	45%	No	29/12/2014 19:23:56
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	86%	No	29/12/2014 19:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	52%	No	29/12/2014 19:21:33
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	45%	No	29/12/2014 18:53:52
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	86%	No	29/12/2014 18:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	52%	No	29/12/2014 18:51:39
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	45%	No	29/12/2014 18:23:45
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.5	No	86%	No	29/12/2014 18:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	53%	No	29/12/2014 18:21:32
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	46%	No	29/12/2014 17:53:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.2	No	85%	No	29/12/2014 17:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	53%	No	29/12/2014 17:51:32
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	46%	No	29/12/2014 17:23:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.8	No	86%	No	29/12/2014 17:22:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	53%	No	29/12/2014 17:21:32
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	46%	No	29/12/2014 16:53:39
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.6	No	85%	No	29/12/2014 16:52:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	53%	No	29/12/2014 16:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	47%	No	29/12/2014 16:23:40
00011ED95A401B5B	5 Outside Back West Door	n/a	No	46	No	85%	No	29/12/2014 16:22:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	53%	No	29/12/2014 16:21:32
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	47%	No	29/12/2014 15:53:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	46.9	No	84%	No	29/12/2014 15:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.7	No	54%	No	29/12/2014 15:51:33
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	47%	No	29/12/2014 15:23:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	47.8	No	85%	No	29/12/2014 15:22:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	54%	No	29/12/2014 15:21:34
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	47%	No	29/12/2014 14:53:31
00011ED95A401B5B	5 Outside Back West Door	n/a	No	47.9	No	85%	No	29/12/2014 14:52:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	66.8	No	54%	No	29/12/2014 14:51:32
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	47%	No	29/12/2014 14:23:31
